1227, ALBUMINA HUMANA BAXTER AG, ALBUMINA HUMANA 
1229, ENDOBULIN S D, nan 
1232, PARTOGAMA SDF, CROMOLERG 
1243, CLORETO SODIO BAXTER, CLORETO DE SODIO 
1244, CLORETO SODIO BEKER, CLORETO DE SODIO 
1245, CLORETO SODIO BEKER, CLORETO DE SODIO 
1246, CLORETO SODIO BEKER, CLORETO DE SODIO 
1247, CLORETO SODIO BEKER, CLORETO DE SODIO 
1248, CLORETO SODIO BEKER, CLORETO DE SODIO 
1249, CLORETO SODIO BEKER, nan 
1257, SOLUCAO GLICOFISIOLOGICA BEKER, SOL GLIC FISIOLOG 
1264, BELFACTRIM, BELFACTRIN F 
1304, IODETO POTASSIO, FLUIDELAN 
1307, GUARATUABA, nan 
1331, PIROFLAM, MELOXICAM 
1358, BELFACTRIM, BELFACTRIN 
1371, ALZOBEN, nan 
1372, ALZOBEN, nan 
1374, BENZOLINA, nan 
1375, BENZOLINA, ACIBIO 
1376, BENZOLINA, ACIBIO 
1377, BIMOXIN, nan 
1378, BIMOXIN, nan 
1379, BIMOXIN, nan 
1380, BIMOXIN, nan 
1381, BIODROX, nan 
1382, BIODROX, nan 
1383, BIODROX, nan 
1385, BIOTRAZOL, nan 
1386, CETOZAZ, nan 
1389, CINARIVERT, nan 
1390, CLABIOSIN, nan 
1397, DEXMENE, nan 
1398, DEXMENE, nan 
1399, DEXMENE, nan 
1400, ERIPAN, nan 
1403, FEBIOTEC, nan 
1407, MACROZOL, nan 
1411, METILBIO, nan 
1412, METILBIO, nan 
1414, METROTIX, nan 
1415, METROTIX, EXTRATO HEPATICO 
1416, METROTIX, nan 
1417, NIFATIN, nan 
1418, NIMEDALIN, nan 
1420, PROPARIL, nan 
1421, QUINOLEVI, nan 
1423, RIFACIN, nan 
1424, SALONFER, nan 
1425, SALROLIN, nan 
1428, SECNITROL, nan 
1429, TELEXIN, nan 
1430, TELEXIN, nan 
1431, TIZONIL M, nan 
1432, TRIMEZOL, nan 
1433, AMBRIZOL, nan 
1434, AMBRIZOL, nan 
1435, BIOCRIN, nan 
1438, BIOSEMIDE, nan 
1439, BIOTENOR, nan 
1440, BIOTENOR, nan 
1442, CABIOTEN, nan 
1447, SALINDOR, nan 
1448, SALINDOR, nan 
1461, ARADOIS, HIDAZOL 
1487, DEXA CRONOBE, nan 
1499, ERGOTRATE, nan 
1527, REVITAM ANTI STRESS, nan 
1564, CINETIC, nan 
1597, ANFUGINE, nan 
1600, BLAUIMUNO, IMUNOGLOBULIN 
1602, CITARAX, nan 
1626, PROFOLEN, nan 
1627, PROFOLEN, RIBAVIRIN 
1638, ALFAEPOETINA HUMANA RECOMBINANTE, nan 
1641, ALFAEPOETINA HUMANA RECOMBINANTE, nan 
1654, TIOCONAZOL, nan 
1655, ACICLOVIR, NEOLEFRIN 
1659, HEPAMAX S, ADINOS 
1689, BUSCOPAN COMPOSTO, BUSCOPAN INJETAVEL 
1759, VIRAMUNE, ANDOLBA 
1774, MUCOSOLVAN 24HRS, MUCOANGIN 
1788, BISOLTUSSIN, nan 
1797, DICLOFENACO POTASSICO, DICLOFEN POTASI 
1798, DICLOFENACO POTASSICO, DICLOFEN POTASI 
1811, SINVASTATINA, nan 
1812, SINVASTATINA, nan 
1814, SINVASTATINA, nan 
1815, SINVASTATINA, nan 
1816, SINVASTATINA, nan 
1820, CLORIDRATO SERTRALINA, nan 
1826, PARACETAMOL, FLAMATRAT 
1829, NIMESULIDA, FRESOFOL 
1836, CETOCONAZOL DIPROPIONATO BETAMETASONA SULFATO NEOMICINA, CETO DIP BETAME 
1847, AORTEN, nan 
1861, PREDITEC, nan 
1865, SINVANE, nan 
1866, SINVANE, nan 
1867, QUADRICEL, nan 
1876, BECENUN, BECENUM 
1919, PRAVACOL, SYNTHROID 
1962, AMOXITAN, nan 
1963, AMOXITAN, nan 
1965, AMPICIFLAN, nan 
1980, CAPTOPIRIL, nan 
1982, CAPTOPIRIL, nan 
2005, ALFUZINA, nan 
2021, GEROTREX H3, GEROTREX H 3 
2022, GEROTREX H3, GEROTREX H 3 
2036, MEMORIOGLUTAN, MEMORIOGLUTAM 
2076, TRICOLPLEX, TRICOLPEX 
2077, UROXAZOL, nan 
2089, VOLTAFLAN, VAGITRIN N 
2096, SULFATO SALBUTAMOL, CAPTOPRIL 
2103, GLIMEPIRIDA, GLIMEPRIDA 
2104, GLIMEPIRIDA, GLIMEPRIDA 
2105, GLIMEPIRIDA, GLIMEPRIDA 
2115, AEROTRAT, MUCOVIT 
2125, ATECARD, nan 
2133, CAZIDERM, CAZIGERAN 
2154, FLUCOZEN, nan 
2155, FLUCOZEN, nan 
2176, REIDRAMAX, nan 
2179, RENIPRESS, nan 
2203, ALIVBABY, DESCON NF 
2221, CLARITRON, nan 
2242, CINADERM, nan 
2244, AG DERM, SOLU CORTEF 
2251, INDOCID, nan 
2255, IMIPENEM MONOIDRATADO CILASTATINA SODICA, nan 
2258, HEPTRON, nan 
2273, CATAFLEXYM, CARBOCISTEINA 
2275, FUNGICORT, CETOCORTEN 
2276, FUNGICORT, CETOCORTEN 
2306, GRIPEOL, nan 
2348, AMOXADENE, APETIVITON BC 
2351, CATAFLEXYM, nan 
2357, MEBENDAZOL, nan 
2359, CARBOCISTEINA, nan 
2361, ACICLOVIR, ZYXEM 
2367, VITERGYL C, VITERGYL C EFERVES 
2373, AMBROXMED, AMBROXMEL 
2374, AMBROXMED, AMBROXMEL 
2396, CEFACIMED, SOL FIS CLOR SODIO 
2403, CIFLOGEX, nan 
2404, CIFLOGEX, nan 
2405, CIFLOGEX, nan 
2411, CIFLOGEX, nan 
2432, FRENOTOSSE, nan 
2437, LARVITAN, LAVITAN 
2448, NEVRALGEX, nan 
2450, OMEPRAMED, nan 
2452, OMEPRAMED, nan 
2463, PROPRAMED, nan 
2464, PROPRAMED, nan 
2466, ULCEROCIN, nan 
2474, SINVASTAMED, nan 
2482, MALEATO DEXCLORFENIRAMINA BETAMETASONA, APRAZ 
2484, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2485, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2501, CIMEGRIPE 77 C, CIMEGRIPE 77C 
2502, CEFALEXINA, TIENAM 
2508, SULFATO NEOMICINA BACITRACINA ZINCICA, SULF NEOM BACIT 
2530, DUCODIL, EFFACLAR M UV 
2533, CAPTOPRIL, CAPTOMED 
2542, CLORIDRATO AMBROXOL, CLEARTOP CREME 
2574, CAPTOPRIL, nan 
2575, CAPTOPRIL, nan 
2576, CAPTOPRIL, nan 
2640, HALO, nan 
2659, LEVOTAC, nan 
2674, MALEATO ENALAPRIL, nan 
2723, ROPI, nan 
2725, OMEPRAZOL SODICO, nan 
2728, PAMIDROM, PAMIDRON 
2729, PAMIDROM, PAMIDRON 
2738, IMUNEN, IMUNEM 
2749, TEGRETARD, MAALOX 
2754, TINIDAZOL MICONAZOL, TINID NIT MICON 
2791, BESILATO ANLODIPINO, nan 
2793, BESILATO ANLODIPINO, nan 
2813, LAMOTRIGINA, nan 
2814, LAMOTRIGINA, nan 
2815, LAMOTRIGINA, nan 
2817, SORAMIN, nan 
2833, SOL INJ 0 9 500 ML, SOL RINGER LACTATO 
2851, ANGIOPRIL, PULMICORT 
2888, MELHORAL VITAMINA C, MELHORAL C 
2889, MELHORAL VITAMINA C, MELHORAL C 
2896, CURATIV SOL TOPICA, CURATIV NF 
2904, CIALIS, ALERGONIL 
2937, HUMULIN R, HUMULIN N 
2942, CIALIS, PLANTARE 
2944, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2945, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2946, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2947, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
2948, ACIDO ACETILSALICILICO, AC ACET SAL 300 
2984, ATENOLOL CLORTALIDONA, nan 
2992, ATENOLOL, nan 
2993, ATENOLOL, nan 
3025, CETOC BETAM SULF NEO, CET D BET S NEO 
3026, CETOC BETAM SULF NEO, CET D BET S NEO 
3055, CLOR DILTIAZEN, CLOR DILTIAZEM 
3061, CLORIDRATO RANITIDINA, nan 
3071, CLORID TETRAMICINA ANFOTERICINA, CLO TETR ANFO B 
3075, CLORTALIDONA, nan 
3076, CLORTALIDONA, nan 
3078, CLORTALIL, CLORTALIDONA 
3079, CLORTALIL, nan 
3080, CLORTALIL, nan 
3096, DICLOFENACO POTASSICO, DICLOFEN POTASI 
3097, DICLOFENACO POTASSICO, DICLOFEN POTASI 
3098, DICLOFENACO POTASSICO, DICLOFEN POTASI 
3101, DICLOFENACO SODICO, CLOR AMBROXOL 
3127, DORICIN, nan 
3134, EMS MAX, AZINOSTIL 
3140, ENERGIL C, ENERGIL C EFERVESC 
3141, ENERGIL C, ENERGIL C EFERVESC 
3142, ENERGIL C, ENERGIL C EFERVESC 
3151, ESPIRONOLACTONA, nan 
3158, FENOXIMETILPENIC POT, FENOXIMETILPENC 
3171, FLUITEINA, nan 
3288, PREDINISONA, PREDNISONA 
3289, PREDINISONA, PREDNISONA 
3290, PREDINISONA, PREDNISONA 
3291, PREDINISONA, PREDNISONA 
3293, PREDNIS, PREDINIS 
3294, PREDNIS, PREDINIS 
3316, STILUX, MICOSTAT 
3328, VAL BETAME SULF GENT CLIOQ TOLNAFTATO, V BE SU G TO CL 
3329, VAL BETAME SULF GENT CLIOQ TOLNAFTATO, V BE SU G TO CL 
3341, BROMAZEPAM, THIOMUCASE 
3350, NITRATO MICONAZOL, NITRA MICONA CR 
3352, MALEA ENALAP HIDR, MAL ENALA HCLTZ 
3360, ACETILCISTEINA, LOSARTION 
3422, CLORIDRATO AMILORIDA HIDROCLOROTIAZIDA, CLOR AMILO HCT 
3423, CLORIDRATO AMILORIDA HIDROCLOROTIAZIDA, CLOR AMILO HCT 
3424, CLORIDRATO AMILORIDA HIDROCLOROTIAZIDA, CLOR AMILO HCT 
3425, CLORIDRATO AMILORIDA HIDROCLOROTIAZIDA, CLOR AMILO HCT 
3431, CLORIDRATO METFORMINA, nan 
3438, MALEATO DEXCLORFENIRAMINA SULFATO PSEUDOEFEDRINA GUAIFENESINA, MALEAT DEXCLORF 
3439, MALEATO ENALAPRIL HIDROCLOROTIAZIDA, MAL ENALA HCLTZ 
3467, LOSARTAN POTASSICO HIDROCLOROTIAZIDA, LOSART PO HCTZ 
3468, LOSARTAN POTASSICO HIDROCLOROTIAZIDA, LOSART PO HCTZ 
3470, TIABENDAZOL, nan 
3474, HALOPERIDOL, nan 
3485, BROMOPRIDA, nan 
3492, LEVOFLOXACINO, nan 
3498, CALCINOL COMPLEXO, CALCINOL B12 
3513, LOSARTANA POTASSICA HIDROCLOROTIAZIDA, LOSARTAN POTAS 
3514, LOSARTANA POTASSICA HIDROCLOROTIAZIDA, LOSARTAN POTAS 
3515, RAMIPRIL HIDROCLOROTIAZIDA, RAMIPRIL HCT 
3531, PARACETAMOL CLORIDRATO PSEUDOEFEDRINA, PARACETA PSEUDO 
3535, LIDOCAINA, KOLEVAS 
3536, LIDOCAINA, KOLEVAS 
3537, LIDOCAINA, KOLEVAS 
3538, CLORIDRATO CIPROFLOXACINO DEXAMETASONA, CLOR CIPROFLOXA 
3543, DIPIRONA SODICA CLORIDRATO ISOMETEPTENO CAFEINA, DIP SOD ISO CAF 
3549, CICLOPIROX OLAMINA, PLAX 
3577, DERMORUTEX B, ZOTECAN 
3670, ELO,  
3678, SOLUCAO RINGER LACTATO, SOL RINGER 
3680, SOLUCAO FISIOLOGICA CLORETO SODIO EQUIPLEX, SOL CLORETO SODIO 
3681, SOLUCAO FISIOLOGICA CLORETO SODIO EQUIPLEX, SOL CLORETO SODIO 
3682, SOLUCAO FISIOLOGICA CLORETO SODIO EQUIPLEX, SOL CLORETO SODIO 
3683, SOLUCAO MANITOL EQUIPLEX, MANITOL 
3684, SOLUCAO MANITOL EQUIPLEX, MANITOL 
3685, SOLUCAO MANITOL EQUIPLEX, MANITOL 
3686, SOLUCAO MANITOL EQUIPLEX, MANITOL 
3687, SOLUCAO RINGER SIMPLES EQUIPLEX, SOL RINGER LACTATO 
3688, SOLUCAO RINGER SIMPLES EQUIPLEX, SOL RINGER LACTATO 
3714, AZTREONAM, nan 
3742, CIPROFLOXACINO, RETINOL A C INTENS 
3758, CLORIDRATO DOXORRUBICINA, CLOR CICLOBENZA 
3804, PAMIDRONATO DISSODICO, nan 
3846, SULBACTAM AMPICILINA, SULB SOD AM SOD 
3847, SULBACTAM AMPICILINA, SULB SOD AM SOD 
3882, TAZOBACTAM PIPERACILINA, PIPERACI TAZOBA 
3906, WYCILLIN, nan 
3935, BENZILPENICILINA POTASSICA 5 000 000UI, BENZILPEN POTAS 
3936, CETOCONAZOL BETAMETASONA SULF NEOMICINA, CET D BET S NEO 
3937, CETOCONAZOL BETAMETASONA SULF NEOMICINA, CET D BET S NEO 
3941, DIPROPIONATO BETAM FOSF DISSOD BETAM, DIP BET FOS BET 
3950, LORATADINA SULF PSEUDOEFEDRINA, LORATA PSEUDOEF 
3982, ALERGO FILINAL, ALERGO FILIN EXPT 
3983, ALERGO FILINAL, ALERGO FILIN EXPT 
3986, CEFUROXIMA SODICA, nan 
3988, MIDAZOLAM, nan 
4011, LOSARTANA POTASSICA, LOSART PO HCTZ 
4027, NOEX, nan 
4061, VENLAXIN, FISIOTON 
4079, MUSCULARE, MUD ORAL 
4099, CLORIDRATO SIBUTRAMINA MONOHIDRATADO, CLO SIBUTRAMINA 
4100, CLORIDRATO SIBUTRAMINA MONOHIDRATADO, CLO SIBUTRAMINA 
4126, CILOSTAZOL, DIELOFT 
4127, LOSARTANA POTASSICA HIDROCLOROTIAZIDA, LOSARTAN POTAS 
4128, LOSARTANA POTASSICA HIDROCLOROTIAZIDA, LOSARTAN POTAS 
4135, RISS, BROM CITALOPRAM 
4162, TRIAXIN, VALDOXAN 
4169, PARACETAMOL FOSFATO CODEINA, PARACETA CODE 
4188, TRIANCINOLONA ACETONIDA, ACETON TRIANCIN 
4189, SOLUCAO FISIOLOGICA RINGER, SOL FISIOLOGICA 
4190, SOLUCAO FISIOLOGICA RINGER, SOL GLIC FISIOLOG 
4191, SOLUCAO FISIOLOGICA RINGER, SOL GLIC FISIOLOG 
4192, SOLUCAO FISIOLOGICA RINGER, SOL GLIC FISIOLOG 
4193, SOLUCAO FISIOLOGICA RINGER LACTATO, SOL RINGER LACTATO 
4194, SOLUCAO FISIOLOGICA RINGER LACTATO, nan 
4195, CLORETO POTASSIO, CLORETO DE POTASIO 
4196, CLORETO POTASSIO, CLORETO DE POTASIO 
4197, CLORETO SODIO, CLORETO DE SODIO 
4198, CLORETO SODIO, CLORETO DE SODIO 
4199, CLORETO SODIO, CLORETO DE SODIO 
4200, CLORETO SODIO, CLORETO DE SODIO 
4201, CLORETO SODIO, CLORETO DE SODIO 
4222, FOSFATO DISSODICO DEXAMETASONA, DUCRAY ANASTIM 
4235, FARMACE GLICOSE, nan 
4236, FARMACE GLICOSE, SOL GLICO FISIOLO 
4237, FARMACE GLICOSE, SOL GLICOSE 
4238, FARMACE GLICOSE 5 SOLUCAO ISOTONICA, SOL GLICOSE 
4239, FARMACE GLICOSE 5 SOLUCAO ISOTONICA, nan 
4243, CLORIDRATO AMBROXOL, nan 
4246, ANGIOLONG, SULFER PLUS 
4259, CLENIL COMPOSITUM A, CLENIL COMPOSITUM 
4291, CLENIL HFA, CLENIL NASAL AQUOS 
4292, CLENIL HFA, CLENIL PULVINAL 
4294, CLENIL HFA, DIURETIC 
4297, CLENIL HFA, CLENIL NASAL 
4299, CLENIL COMPOSITUM HFA, CLENIL COMPOSITUM 
4344, AZITRAX, nan 
4345, AZITRAX, nan 
4349, CICATRENE, nan 
4390, GYNOPAC PLUS, GYNOPAC 4 
4391, NUTRICAL D, nan 
4398, DOLAMIN FLEX, BENALET 
4399, ALENDIL CALCIO, ALENDIL CALCIO D 
4400, ALENDIL CALCIO, ALENDIL CALCIO D 
4406, AMINOSTERIL 10 SS GLICOSE, nan 
4410, SOLUCAO GLICOFISIOLOGICA, SOL FISIOLOGICA 
4411, SOLUCAO GLICOFISIOLOGICA, SOL FISIOLOGICA 
4412, SOLUCAO GLICOFISIOLOGICA, SOL FISIOLOGICA 
4419, FRESOFLOX, nan 
4428, GLICOSE, nan 
4429, GLICOSE, nan 
4431, SOLUCAO RINGER LACTATO, nan 
4434, ENDONIDAZOL, nan 
4438, AMINOSTERIL N HEPA 8, nan 
4455, DIFFERIN, CLOR SERTRALINA 
4473, CAPOX, CLO VENLAFAXINA 
4503, NIOXIL, NEBIDO 
4511, POLOL, nan 
4513, POLOL, nan 
4523, SINVAX, BIOVITAZINCO 
4547, ULTIDIN, CIPRIX 
4569, VITACIN, ALPRAZOLAM 
4573, MALEATO DEXCLORFENIRAMINA, MAL DEXCLO BETA 
4577, NITRATO MICONAZOL, NITRA MICONA CR 
4591, ACETATO DEXAMETASONA, SOL FISIOLOGICA 
4613, GINO COLON, nan 
4624, IBUVIX, nan 
4670, FLUOCINOLONA ACETONIDA SULFATO POLIMIXINA B SULFATO NEOMICINA CLORIDRATO LIDOCAINA, FL NEO PO B LID 
4685, FILDERME, PVPI 
4736, EMULSAO SCOTT, SCOTT EMULSAO 
4737, EMULSAO SCOTT, SCOTT EMULSAO 
4738, EMULSAO SCOTT, SCOTT EMULSAO 
4739, EMULSAO SCOTT, SCOTT EMULSAO 
4740, EMULSAO SCOTT, SCOTT EMULSAO 
4741, EMULSAO SCOTT, SCOTT EMULSAO 
4742, VACINA HEPATITE B RECOMBINANTE, VAC HEPATITE B 
4743, VACINA HEPATITE B RECOMBINANTE, VAC HEPATITE B 
4755, VACINA ADSORVIDA HEPATITE A INATIVADA, VAC I HEPATITE A 
4759, VACINA ADSORVIDA DIFTERIA TETANO E PERTUSSIS ACELULAR, VAC COMB DTPA 
4760, VACINA ADSORVIDA DIFTERIA TETANO PERTUSSIS ACELULAR HEPATITE B RECOMBINANTE POLIOMIELITE 1 2 3 INATIVADA E HAEMOPHILUS INFLUENZAE B CONJUGADA, VAC C DTPA IPV HIB 
4761, VACINA ADSORVIDA DIFTERIA TETANO PERTUSSIS ACELULAR POLIOMIELITE 1 2 3 INATIVADA E HAEMOPHILUS INFLUENZA B CONJUGADA, VAC A DTPP REF 123 
4785, PILULAS VIDA DO DR ROSS, PILULAS VIDA DR RO 
4790, VACINA ADSORVIDA DIFTERIA TETANO E PERTUSSIS ACELULAR, VAC C DTPA REFORCO 
4794, SAL FRUTA ENO, SAL DE ENO 
4795, SAL FRUTA ENO, SAL DE ENO 
4816, VACINA ADSORVIDA HEPATITE A E HEPATITE B RECOMBINANTE, VAC C I HEPAT A B 
4821, VACINA VARICELA ATENUADA, VAC V A VARICELA 
4822, VACINA VARICELA ATENUADA, VAC V A VARICELA 
4853, VACINA ROTAVIRUS HUMANO VIVO ATENUADO, VAC ROTAVIRUS HUMA 
4857, VACINA CONTRA HPV ONCOGENICO 16 E 18 RECOMBINANTE ADJUVANTE AS04, VAC C HPV ONCOGEN 
4873, VOLIBRIS, nan 
4882, VACINA COMBINADA CONTRA DIFTERIA TETANO PERTUSSIS ACELULAR E IPV DTPA IPV, nan 
4887, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
4888, ACIDO ACETILSALICILICO, AC ACETIL SALIC 
4892, AMPICILIL, nan 
4893, ATENUOL, nan 
4895, ATENUOL CRT, nan 
4903, BETAMESON MODURAM, BETAMETASO MADURA 
4908, CARBOTOSS, nan 
4915, CIPROFLOXIL, nan 
4921, DECORFEN, nan 
4928, ENALATEC, ESTIRANOX 
4955, PRAMIL, nan 
4962, SECNITEC, DIOVAN HCT 
4976, HEXABRIX 320, nan 
4977, TELEBRIX 30 MEGLUMINA, TELEBRIX 30 
4978, TELEBRIX 30 MEGLUMINA, TELEBRIX 30 
4979, TELEBRIX 30 MEGLUMINA, TELEBRIX 30 
4992, BECEVIT, nan 
4993, BRACIMICIN, nan 
4995, CIPROFLAN CIPROFLOXACINO, nan 
4997, DEXADERM DEXAMETAZONA, nan 
5000, DIPIRAN, nan 
5005, FLAMADENE PIROXICAN, nan 
5016, REUMADIL, nan 
5018, CLORETO POTASSIO HALEX ISTAR, CLORETO DE POTASIO 
5019, CLORETO SODIO, nan 
5020, CLORETO SODIO, SOL CLORETO SODIO 
5021, CLORETO SODIO, SOL CLORETO SODIO 
5022, GLICOSE HALEX ISTAR, SOL GLICOSE 
5028, RINGER, ONTRAX 
5029, RINGER LACTATO, SOL RINGER LACTATO 
5030, RINGER LACTATO, SOL RINGER LACTATO 
5031, SOLUCAO SALINA BALANCEADA HALEX ISTAR, SOL SALINA BALANCE 
5032, HALEX ISTAR SULFATO MAGNESIO, SULFATO MAGNESIO 
5036, NOVALEX, nan 
5041, GLICOSE HALEX ISTAR, nan 
5042, GLICOSE HALEX ISTAR, SOL GLICOSE 
5044, RINGER LACTATO, SOL RINGER LACTATO 
5045, RINGER LACTATO, SOL RINGER LACTATO 
5046, HALEX ISTAR SOLUCAO GLICOFISIOLOGICA, SOL GLIC FISIOLOG 
5049, CLORETO SODIO, CLORETO DE POTASIO 
5058, IMUNOGLUCAM, IMUNOGLUCAN 
5153, VERTIRIZYM, STUGERINA 
5178, CLOFAN, nan 
5179, NACLOFAN, NACLOFEN 
5180, DIMETICOLIN, NEOSTRATA 
5186, LAPRITEC, nan 
5191, SEDALOL, nan 
5202, NEORINO, nan 
5207, BUTILBROMETO ESCOPOLAMINA, BUT ESCOPOLA GO 
5209, BUTILBROMETO ESCOPOLAMINA DIPIRONA SODICA, BUTIL ES D S GO 
5210, BUTILBROMETO ESCOPOLAMINA DIPIRONA SODICA, BUTIL ES D S GO 
5214, CLORIDRATO LIDOCAINA, nan 
5234, TRANIL, nan 
5236, CETOCONAZOL, CETOCOL 
5253, MIDAZOLAM, SABONETE BEBE 
5283, BACITRACINA SULFATO NEOMICINA, SULF NEOM BACIT 
5284, BACITRACINA SULFATO NEOMICINA, SULF NEOM BACIT 
5285, BACITRACINA SULFATO NEOMICINA, SULF NEOM BACIT 
5289, ACIDO TRANEXAMICO, ACEINA INJETAVEL 
5294, EMPLASTRO SALONPAS, SALONPAS 
5299, SALONPAS PAIN RELIEF PATCH, SALONSIP 
5303, CLORETO POTASSIO, CLORETO DE POTASIO 
5304, CLORETO POTASSIO, CLORETO DE POTASIO 
5305, CLORETO SODIO, CLORETO DE SODIO 
5306, CLORETO SODIO, CLORETO DE POTASIO 
5307, CLORETO SODIO, CLORETO DE SODIO 
5308, CLORETO SODIO, nan 
5309, DEXAMETASONA, FOS DIS DEXAMET 
5310, DEXAMETASONA, FOS DIS DEXAMET 
5314, HYNALGIM, HYNALGIN 
5315, HYNALGIM, HYNALGIN 
5327, HYVIT C, HYTROPIN 
5329, LIDOCAINA, CLOR LIDOCAINA 
5420, POLARAMINE EXPECTORANTE, POLARAMINE EXPT 
5439, AMOXIPEN, nan 
5440, AMPLOSPEC, MARACUJA CONCENTRI 
5442, BENZENIL, nan 
5452, KEFALOMAX, nan 
5467, AZANEM, AMPLOSPEC 
5474, ANESEVO, nan 
5485, BEVICOMPLEX, nan 
5486, DS500, nan 
5487, DS500, nan 
5505, VITAMINA E DELTA, E PLUS 
5537, ISOFARMA SOLUCAO CLORETO SODIO, SOL CLORETO SODIO 
5538, ISOFARMA SOLUCAO CLORETO SODIO, SOL CLORETO SODIO 
5539, ISOFARMA SOLUCAO CLORETO SODIO, SOL CLORETO SODIO 
5540, ISOFARMA SOLUCAO GLICOSE 25, SOL GLICOSE 
5541, ISOFARMA SOLUCAO GLICOSE 25, SOL GLICOSE 
5542, ISOFARMA SOLUCAO GLICOSE 50, SOL GLICOSE 
5543, ISOFARMA SOLUCAO GLICOSE 50, SOL GLICOSE 
5544, ISOFARMA SOLUCAO CLORETO POTASSIO, CLORETO DE POTASIO 
5545, ISOFARMA SOLUCAO SULFATO MAGNESIO, SULF MAGNESIO 
5546, ISOFARMA SOLUCAO SULFATO MAGNESIO, nan 
5553, FOSFATO POTASSIO, FOSFATO DE POTASIO 
5554, FOSFATO POTASSIO, FOSFATO DE POTASIO 
5581, FENTANIL, ESTRADOT 
5648, ULTRACET, KERIUM 
5671, DACOGEN, nan 
5675, JURNISTA, SUNDOWN FACIAL 
5677, CAELYX, GLUCOSAMINE 
5689, PARIET, nan 
5696, PIELOGRAF, nan 
5769, ASPIRINA C EFERVESC, ASPIRINA C 
5770, ASPIRINA C EFERVESC, ASPIRINA C 
5778, OLEO AMENDOAS, OLEO AMENDOAS DOCE 
5781, REIDRATANTE, REHIDRATANTE 
5782, REIDRATANTE, REHIDRATANTE 
5786, SAL AMARGO, SAL AMARGO PURIFIC 
5790, BELACODID, nan 
