"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ACETILCISTEÍNA","600 MG GRAN CT 10 ENV AL POLIET X 5 G (EMB FRAC)","538807308136113","Válido","nan","nan","nan"
"EMS S/A","ACETILCISTEÍNA","600 MG GRAN CT 16 ENV AL POLIET X 5 G","507726203131112","De para antigo - válido","726203131112.0","726203131112.0","428203.0"
"GERMED FARMACEUTICA LTDA","ACETILCISTEÍNA","600 MG GRAN CT 16 ENV AL POLIET X 5 G","526113203131116","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ACETILCISTEÍNA","600 MG GRAN CT 16 ENV AL POLIET X 5 G","538807303134112","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","ACETILCISTEÍNA","CT C/ 16 X 5G 100MG","508017601115127","De para antigo - Inválido","17601115127.0","17601115127.0","137740.0"
"EUROFARMA LABORATÓRIOS S.A.","ACETILCISTEÍNA","CT C/ 16 X 5G 200MG","508017606133123","De para antigo - Inválido","17606133123.0","17606133123.0","137750.0"
"EUROFARMA LABORATÓRIOS S.A.","ACETILCISTEÍNA","CT C/ 16 X 5G 600MG","508017602138120","De para antigo - Inválido","17602138120.0","17602138120.0","137755.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","ACETILCISTEÍNA","20MG/ML XPE CT FR VD AMB X 120ML + COP MED ","520712120085806","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","ACETILCISTEÍNA","CT C/ FR 100ML 20MG XAROPE","508017603134129","De para antigo - válido","17603134129.0","17603134129.0","137720.0"
"GERMED FARMACEUTICA LTDA","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 100 ML + CP MED","526113201139111","Válido","nan","nan","nan"
"PRATI DONADUZZI & CIA LTDA","ACETILCISTEÍNA","20,0 MG/ML XPE CT FR VD AMB X 100ML + COPO MED","528500102130119","De para antigo - válido","500102130119.0","500102130119.0","492101.0"
"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 120 ML","533019302132111","De para antigo - válido","19302132111.0","19302132111.0","840101.0"
"EUROFARMA LABORATÓRIOS S.A.","ACETILCISTEÍNA","CT C/ FR 150ML 20MG XAROPE","508017604130127","De para antigo - válido","17604130127.0","17604130127.0","137725.0"
"PRATI DONADUZZI & CIA LTDA","ACETILCISTEÍNA","20,0 MG/ML XPE CT FR VD AMB X 150ML + COPO MED","528500103137117","De para antigo - válido","500103137117.0","500103137117.0","492102.0"
"GERMED FARMACEUTICA LTDA","ACETILCISTEÍNA","40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ","526113206130110","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ","526113205134112","Válido","nan","nan","nan"
"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 100 ML + CP MED","504611701132111","Válido","nan","nan","nan"
"EMS S/A","ACETILCISTEÍNA","XPE FR X 100ML","507726201031129","De para antigo - Inválido","726201031129.0","726201031129.0","428201.0"
"EMS SIGMA PHARMA LTDA","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 100 ML + CP MED ","531610102135110","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","ACETILCISTEÍNA","40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","510412404132113","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ACETILCISTEÍNA","40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","538807304130110","Válido","nan","nan","nan"
"EMS S/A","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","507726204136118","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","510412403136115","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ACETILCISTEÍNA","20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","538807301131116","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","TRIANCINOLONA ACETONIDA","1 MG/G POM BUCAL CT BG AL X 10 G","508030102161112","Válido","nan","nan","nan"
"EMS S/A","ACETONIDA DE TRIANCINOLONA","1 MG/G POM BUCAL CT BG AL X 10 G ","507727701168113","De para antigo - válido","727701168113.0","727701168113.0","736201.0"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","ACETONIDA DE TRIANCINOLONA","1 MG/G POM BUCAL CT BG AL X 10 G ","510411401164113","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ACETONIDA TRIANCINOLONA","1 MG/G POM BUCAL CT BG AL X 10 G ","526118001162119","De para antigo - válido","118001162119.0","118001162119.0","750101.0"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ACETONIDA DE TRIANCINOLONA","1 MG/G POM BUCAL CT BG AL X 10 G","538820601161115","Válido","nan","nan","nan"
"PRATI DONADUZZI & CIA LTDA","ACETONIDO DE TRIANCINOLONA","1 MG/G POM BUCAL CT BG AL X 10 G","528524101169116","De para antigo - válido","524101169116.0","524101169116.0","762501.0"
"BIOFARMA FARMACÊUTICA LTDA","BENZOLINA","250 MG/ML  EMU TOP CT FR VD AMB X 100 ML","503900302174410","Válido","nan","nan","nan"
"BIOFARMA FARMACÊUTICA LTDA","BENZOLINA","250 MG/ML  EMU TOP CT FR VD AMB X 120 ML","503900304177417","Válido","nan","nan","nan"
"H B FARMA LABORATÓRIOS LTDA","ACICLOVAN (ACICLOVIR)","200 MG COMP CX C/ 25","511100101116416","De para antigo - válido","100101116416.0","100101116416.0","295001.0"
"LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA","FENOBARBITAL","100 MG COM CT BL AL PLAS INC X 20","519025301112115","Válido","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","ÁCIDO MEFENÂMICO","500 MG COM CT BL AL PLAS AMB X 24 ","521122501114114","De para antigo - válido","122501114114.0","122501114114.0","834101.0"
"GERMED FARMACEUTICA LTDA","ÁCIDO MEFENÂMICO","500 MG COM CT BL AL PLAS OPC X 24","526128701116117","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ÁCIDO MEFENÂMICO","500 MG COM CT BL AL PLAS OPC X 24","538814201112112","Válido","nan","nan","nan"
"LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA","ÁCIDO FUSÍDICO","20MG/G CREM DERM CT BG AL X 15G ","519029301168113","Válido","nan","nan","nan"
"ALLERGAN PRODUTOS FARMACÊUTICOS LTDA","ACULAR CMC","4,5 MG/ML SOL OFT ESTERIL CT 5 FLAC PLAS INC X 0,4 ML","501007304171310","Válido","nan","nan","nan"
"H B FARMA LABORATÓRIOS LTDA","ADALEX RETARD","20 MG COM RETARD CT 02 BL AL PLAS AMB X 15","511100301115413","De para antigo - válido","100301115413.0","100301115413.0","198801.0"
"SANOFI-AVENTIS FARMACÊUTICA LTDA","ADEROGIL GOTAS","5.500 UI/ML + 2.200 UI/ML SOL OR CT FR VD AMB X 10 ML + CGT","502800203133315","De para antigo - Inválido","800203133315.0","800203133315.0","244209.0"
"BLAU FARMACÊUTICA S.A.","HEPAMAX-S","5000 UI/ML SOL INJ CX C/25 AMP VD INC X 5 ML","504413306156412","Válido","nan","nan","nan"
"LABORATORIOS PFIZER LTDA.","ADRIBLASTINA RD","10 MG PO LIOF INJ CT FA VD INC (REST HOSP)","522235001158418","De para antigo - válido","235001158418.0","235001158418.0","283010.0"
"LABORATORIOS PFIZER LTDA.","ADRIBLASTINA RD","50 MG PO LIOF INJ CT FA VD INC (REST HOSP)","522235002154416","De para antigo - válido","235002154416.0","235002154416.0","283020.0"
"GLAXOSMITHKLINE BRASIL LTDA","AEROLIN SPRAY","100 MCG AER CT LATA AL 200 DOSES C/ APLIC + ESPAÇ","510612601179311","Válido","nan","nan","nan"
"INSTITUTO DE QUÍMICA E BIOLOGIA LTDA","ALBA 3","FR. C/10 ML X 400 MG.","513700102136411","Válido","nan","nan","nan"
"ANTIBIÓTICOS DO BRASIL LTDA","CLORIDRATO DE CEFEPIMA","1G PÓ INJ IV CT FA VD INC X 20 ML + BOLS FLEXÍVEL (SIST FECH) X 100 ML","501301002150116","Válido","nan","nan","nan"
"BAXTER HOSPITALAR LTDA","ALBUMINA SÉRICA HUMANA NORMAL","20 PCC SOL INJ CT FA X 50 ML + EQUIPO","503200101151419","De para antigo - válido","200101151419.0","200101151419.0","490101.0"
"FARMOQUÍMICA S/A","ALENDIL CÁLCIO","70 MG COM CT BL AL PLAS INC X 4 + (500 + 2) MG COM REV FR POLIET X 30","509004602116317","Válido","nan","nan","nan"
"FARMOQUÍMICA S/A","ALENDIL CÁLCIO","70 MG COM CT BL AL PLAS INC X 4 + (500 + 2) MG COM REV FR POLIET X 60","509004601111311","Válido","nan","nan","nan"
"EMS S/A","ALENDÓSSEO","70 MG COM CT BL AL PLAS OPC X 4","507739701117415","Válido","nan","nan","nan"
"EMS S/A","ALENDRONATO SÓDICO","70 MG COM CT BL AL PLAS LEIT X 2","507731501119419","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALENDRONATO DE SÓDIO","70 MG COM CT BL AL PLAS LEIT X 2","526122301116110","Válido","nan","nan","nan"
"EMS S/A","ALENDRONATO SÓDICO","70 MG COM CT BL AL PLAS LEIT X 4","507731502115115","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALENDRONATO DE SÓDIO","70 MG COM CT BL AL PLAS LEIT X 4","526122302112119","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ALENDRONATO DE SÓDIO","70 MG COM CT BL AL PLAS OPC X 4
 ","538812070043706","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","ALERGO FILINAL","2,5 MG + 0,22 MG + 20 MG + 6,6 MG / ML XPE CT 1 FR VD AMB X 100 ML","508017701136411","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","ALERGO FILINAL","2,5 MG + 0,220 MG + 20,0 MG +6,6 MG / ML XPE CT 1 FR VD AMB X 120 ML ","508017703139416","Válido","nan","nan","nan"
"ELI LILLY DO BRASIL LTDA","CIALIS","20 MG COM REV CT BL AL PLAS INC X 8","507600503118219","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","40000 UI SOL INJ CT 1 AMP VD INC X 1 ML","504412439152411","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","4000 UI SOL INJ CT 1 AMP VD INC X 1 ML","504412431151414","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","1000 UI PÓ LIOF INJ CX 12 FA VD INC X 1 ML","504412402151411","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","2000 UI SOL INJ CT 1 AMP VD INC X 1 ML","504412419151418","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","2000 UI SOL INJ CT 12 AMP VD INC X 1 ML","504412421156413","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","3000 UI SOL INJ CT 1 AMP VD INC X 1 ML","504412427154412","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","3000 UI SOL INJ CT 12 AMP VD INC X 1 ML","504412428150410","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","10000 UI SOL INJ CT 1 SER PREENC X 1 ML","504412408151411","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","4000 UI PÓ LIOF INJ CX 1 FA VD INC + DIL X 1 ML","504412429157419","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","ALFAEPOETINA HUMANA RECOMBINANTE","40000 UI SOL INJ CT 12 SER PREENC X 1 ML","504412442153413","Válido","nan","nan","nan"
"EMS SIGMA PHARMA LTDA","ALGESTONA ACETONIDA + ENANTATO DE ESTRADIOL","150 MG/ML + 10 MG/ML SOL INJ IM CT AMP VD AMB X 1 ML ","531615501151110","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALGESTONA ACETONIDA + ENANTATO DE ESTRADIOL","150 MG/ML + 10 MG/ML SOL INJ IM CT AMP VD AMB X 1","526123901151111","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL","150 MG/ML + 10 MG/ML SOL INJ IM CT AMP VD AMB X 1 ML","508025101150110","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL","150 MG/ML + 10 MG/ML SOL INJ IM CT AMP VD AMB X 1 ML ","538801301156111","Válido","nan","nan","nan"
"LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA","INOFUNGIN","25.000 UI/G CREM VAG CX 50 BG AL X 60 G + APLIC  (EMB HOSP)","519501902166419","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","ALPHABRIN P","1,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML","510412001178417","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","0,25 MG COM CT BL AL PLAS INC X 20","526118401111112","De para antigo - válido","118401111112.0","118401111112.0","620301.0"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","0,25 MG COM CT BL AL PLAS INC X 30","526118404119114","Não encontrou similar no IMS","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","0,5 MG COM CT BL AL PLAS INC X 20","526118402116118","De para antigo - válido","118402116118.0","118402116118.0","620302.0"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","0,5 MG COM CT BL AL PLAS INC X 30","526118408114117","Não encontrou similar no IMS","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","1 MG COM CT BL AL PLAS INC X 20","526118403112116","De para antigo - válido","118403112116.0","118403112116.0","620303.0"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","VITACIN","200 MG/ML SOL OR CT FR VD AMB GOT X 20 ML","510406101131418","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","1 MG COM CT BL AL PLAS INC X 30","526118405115112","Não encontrou similar no IMS","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","ALPRAZOLAM (B1)","2 MG COM CT BL AL PLAS INC X 20","526118406111110","Válido","nan","nan","nan"
"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA","AMBROXMED","XPE ADU CT FR X 120 ML","506400404134420","De para antigo - Inválido","400404134420.0","400404134420.0","426601.0"
"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA","AMBROXMED","XPE INF CT FR X 120 ML","506400403138422","De para antigo - Inválido","400403138422.0","400403138422.0","426602.0"
"NOVARTIS BIOCIENCIAS S.A","AMINOFILINA SANDOZ","100 MG COM CT 2 BL AL PLAS INC X 10","526500501111419","De para antigo - válido","500501111419.0","500501111419.0","564818.0"
"NOVARTIS BIOCIENCIAS S.A","AMINOFILINA SANDOZ","200 MG COM CT 2 BL AL PLAS INC X 10","526500502116414","De para antigo - válido","500502116414.0","500502116414.0","564821.0"
"FRESENIUS KABI BRASIL LTDA","AMINOVEN 10%","100 MG/ML SOL INJ CT FR VD INC X 1000 ML","509507201154419","Válido","nan","nan","nan"
"LABORATÓRIO FARMACÊUTICO CARESSE LTDA ME","GELOFUT","(0,0444G+0,0200G + 0,0444ML)/G POM DERM CT BG AL X 45G ","516903602162413","Válido","nan","nan","nan"
"EMS S/A","AMOXICILINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 21","507701805111114","Válido","nan","nan","nan"
"EMS S/A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","500 MG + 125 MG COM REV CT BL AL/AL X 12","507701603118118","De para antigo - Inválido","701603118118.0","701603118118.0","595720.0"
"EMS S/A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","500 MG + 125 MG COM REV CT BL AL/AL X 18","507701604114116","De para antigo - válido","701604114116.0","701604114116.0","595722.0"
"EMS S/A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","500 MG + 125 MG COM REV CT BL AL/AL X 30 (EMB FRAC)","507701605110114","Válido","nan","nan","nan"
"BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","500 MG + 125 MG COM REV CT STR AL/AL X 6 ","504600201117116","De para antigo - Inválido","600201117116.0","600201117116.0","366101.0"
"EMS S/A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/ AL X 12","507701606117112","Válido","nan","nan","nan"
"EMS SIGMA PHARMA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/AL X 12","531620701112115","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/ AL X 12","526128001114111","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL / AL X 12","538801001111110","Válido","nan","nan","nan"
"EMS S/A","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/ AL X 14","507701607113110","Válido","nan","nan","nan"
"EMS SIGMA PHARMA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/AL X 14","531620702119113","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL/ AL X 14","526128002110111","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","875 MG + 125 MG COM REV CT BL AL / AL X 14","538801002116116","Válido","nan","nan","nan"
"AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA","AMOXICILINA + CLAVULANATO DE POTÁSSIO","1 G + 200 MG PO LIOF P/ SOL INJ IV CT 10 FA VD INC X 30 ML","500102601153112","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","AMOXICILINA + CLAVULANATO DE POTÁSSIO","1 G + 200 MG PO P/ SOL INJ CT 10 FA VD INC (EMB HOSP)","508000204150118","De para antigo - Inválido","204150118.0","204150118.0","164201.0"
